"id","year","EMPL","AV","STAF","TURN","TOAS","nacerev1primarycode","year_inc","industry_code","industry","industry_factor","individual_labor_share","year_inc_numeric","lnY","lnL","lnK"
"PL16198",1999,55,2766,727,12261,4042,7440,"1992",74,2,"services",0.262834417932032,1992,7.9251575122247,4.00733318523247,8.30449489796357
"PL1621",1999,200,3171,75,5907,1330,7020,"1990",70,2,"services",0.0236518448438978,1990,8.06180227453835,5.29831736654804,7.1929342212158
"PL1621",1996,91,1260,493,29485,7138,7020,"1990",70,2,"services",0.391269841269841,1990,7.13886699994552,4.51085950651685,8.87318790405011
"PL1621",1997,63,1052,487,41786,9668,7020,"1990",70,2,"services",0.462927756653992,1990,6.95844839329766,4.14313472639153,9.17657674182337
"PL16212",1999,193,6640,8795,23617,1460020,4521,"1993",45,1,"manufacturing",1.32454819277108,1993,8.80086724247048,5.26269018890489,14.1939606922208
"PL16219",1999,112,507,517,7606,2794,2931,"1950",29,1,"manufacturing",1.01972386587771,1950,6.22851100359118,4.71849887129509,7.93522953981691
"PL16219",2000,105,1781,649,7717,2803,2931,"1950",29,1,"manufacturing",0.364402021336328,1950,7.48493028328966,4.65396035015752,7.93844555116479
"PL16219",1997,127,1065,547,13486,3642,2931,"1950",29,1,"manufacturing",0.513615023474178,1950,6.97073007814353,4.84418708645859,8.20028826028755
"PL16219",1998,122,701,524,11167,3409,2931,"1950",29,1,"manufacturing",0.747503566333809,1950,6.55250788703459,4.80402104473326,8.1341742721379
"PL16221",1998,127,2968,1235,33685,5821,5010,"1990",50,2,"services",0.416105121293801,1990,7.99564360428727,4.84418708645859,8.66922734727174
"PL16221",2000,143,2686,1530,26895,5993,5010,"1990",50,2,"services",0.569620253164557,1990,7.89580837708318,4.96284463025991,8.69834740045819
"PL16221",1997,135,2479,981,40134,5408,5010,"1990",50,2,"services",0.395724082291246,1990,7.81561053203519,4.90527477843843,8.5956346177228
"PL16221",1999,132,3150,1501,31989,6256,5010,"1990",50,2,"services",0.476507936507936,1990,8.05515773181968,4.88280192258637,8.74129628222515
"PL16221",2001,143,2247,1485,19343,5262,5010,"1990",50,2,"services",0.660881174899867,1990,7.71735127218533,4.96284463025991,8.56826646160024
"PL16223",1996,24,2035,350,16800,9934,5010,"1994",50,2,"services",0.171990171990172,1994,7.6182510978767,3.17805383034795,9.2037184956673
"PL16226",1998,190,3598,888,10853,8566,2442,"1992",24,1,"manufacturing",0.24680377987771,1992,8.18813341451048,5.24702407216049,9.05555615817532
"PL16227",1998,77,2184,1765,36419,3626,7440,"1991",74,2,"services",0.808150183150183,1991,7.6889133368648,4.34380542185368,8.1958853913148
"PL16232",2001,44,258,207,598,275,6330,"1991",63,2,"services",0.802325581395349,1991,5.55295958492162,3.78418963391826,5.61677109766657
"PL16232",1999,43,253,182,589,263,6330,"1991",63,2,"services",0.719367588932806,1991,5.53338948872752,3.76120011569356,5.57215403217776
"PL16232",2000,44,276,202,665,268,6330,"1991",63,2,"services",0.731884057971015,1991,5.62040086571715,3.78418963391826,5.59098698051086
"PL16234",1997,41,355,182,5293,1343,5121,"1992",51,2,"services",0.512676056338028,1992,5.87211778947542,3.71357206670431,7.20266119652324
"PL16236",1998,54,1628,499,35842,7809,5152,"1990",51,2,"services",0.306511056511057,1990,7.39510754656249,3.98898404656427,8.96303219366268
"PL16236",1997,49,1277,361,25927,6695,5152,"1990",51,2,"services",0.282693813625685,1990,7.15226885603254,3.89182029811063,8.80911625812527
"PL16236",2000,86,2491,1014,73595,20569,5152,"1990",51,2,"services",0.407065435568045,1990,7.82043951526218,4.45434729625351,9.93154036697816
"PL16238",1998,77,8674,1240,86207,76475,5155,"1991",51,2,"services",0.14295596034125,1991,9.06808532439531,4.34380542185368,11.2447191690191
"PL16238",1999,76,3204,1733,60816,43760,5155,"1991",51,2,"services",0.540886392009988,1991,8.07215530818825,4.33073334028633,10.6864754370959
"PL16249",1998,41,729,793,3179,2158,2211,"1992",22,1,"manufacturing",1.0877914951989,1992,6.59167373200866,3.71357206670431,7.67693714581808
"PL16249",1997,48,1234,1065,4564,1746,2211,"1992",22,1,"manufacturing",0.863047001620746,1992,7.11801620446533,3.87120101090789,7.46508273639955
"PL16249",1999,43,969,585,2962,1650,2211,"1992",22,1,"manufacturing",0.603715170278638,1992,6.87626461189077,3.76120011569356,7.40853056689463
"PL16249",1996,43,1839,872,5818,1428,2211,"1992",22,1,"manufacturing",0.474170744970092,1992,7.51697722460432,3.76120011569356,7.26403014289953
"PL16253",1998,370,617,1237,4892,5764,2940,"1945",29,1,"manufacturing",2.00486223662885,1945,6.42486902390539,5.91350300563827,8.65938695711941
"PL16253",1999,352,1234,1402,3736,4789,2940,"1945",29,1,"manufacturing",1.13614262560778,1945,7.11801620446533,5.8636311755981,8.47407690034261
"PL16258",2000,215,5946,2174,6900,3677,9000,"",90,2,"services",0.365623948873192,NA,8.69047400355804,5.37063802812766,8.20985248130127
"PL16258",2001,215,3668,2357,7940,4682,9000,"",90,2,"services",0.642584514721919,NA,8.20740183337636,5.37063802812766,8.45148064805086
"PL16258",1997,231,2339,1177,5681,2180,9000,"",90,2,"services",0.503206498503634,NA,7.75747876658418,5.44241771052179,7.68708015578313
"PL16258",1999,221,2907,1920,6968,3138,9000,"",90,2,"services",0.66047471620227,NA,7.97487690055888,5.39816270151775,8.05134093329298
"PL16259",1998,130,1840,1051,3953,1936,9220,"1946",92,2,"services",0.571195652173913,1946,7.51752085060303,4.86753445045558,7.56837926783652
"PL16259",2000,130,1542,1172,3428,1704,9220,"1946",92,2,"services",0.760051880674449,1946,7.34083555412327,4.86753445045558,7.44073370738926
"PL16259",1999,130,1431,1105,3523,1660,9220,"1946",92,2,"services",0.772187281621244,1946,7.26612877955645,4.86753445045558,7.41457288135059
"PL16263",2000,95,1308,1066,561,2143,9220,"1993",92,2,"services",0.814984709480122,1993,7.17625453201714,4.55387689160054,7.66996199547358
"PL16263",2001,95,1621,1247,463,2280,9220,"1993",92,2,"services",0.769278223318939,1993,7.39079852173568,4.55387689160054,7.73193072194849
"PL16264",1999,39,171,373,927,1237,9220,"1990",92,2,"services",2.1812865497076,1990,5.14166355650266,3.66356164612965,7.12044437239249
"PL16264",2000,40,568,412,1438,1299,9220,"1990",92,2,"services",0.725352112676056,1990,6.34212141872115,3.68887945411394,7.1693500166706
"PL16267",2000,198,2613,1813,19127,12416,2521,"1991",25,1,"manufacturing",0.693838499808649,1991,7.86825426552061,5.28826703069454,9.426741242423
"PL16269",1999,64,388,354,746,312,4525,"1993",45,1,"manufacturing",0.912371134020619,1993,5.96100533962327,4.15888308335967,5.74300318780948
"PL16269",2000,64,349,330,685,198,4525,"1993",45,1,"manufacturing",0.945558739255014,1993,5.85507192220243,4.15888308335967,5.28826703069454
"PL16269",2001,64,523,477,849,236,4525,"1993",45,1,"manufacturing",0.912045889101338,1993,6.25958146406492,4.15888308335967,5.46383180502561
"PL16269",1998,69,377,318,734,318,4525,"1993",45,1,"manufacturing",0.843501326259947,1993,5.93224518744801,4.23410650459726,5.76205138278018
"PL16276",2000,136,1876,838,12550,6218,5170,"1981",51,2,"services",0.446695095948827,1981,7.53689712956617,4.91265488573605,8.7352035906187
"PL16276",1999,140,1603,850,12306,5499,5170,"1981",51,2,"services",0.530255770430443,1981,7.37963215260955,4.9416424226093,8.61232153650781
"PL16276",1998,112,1374,682,12375,6078,5170,"1981",51,2,"services",0.496360989810771,1981,7.22548147278229,4.71849887129509,8.71243097347674
"PL16283",2001,140,6690,2627,12728,11602,3310,"1982",33,1,"manufacturing",0.392675635276532,1982,8.80836915312227,4.9416424226093,9.35893277602601
"PL16283",1998,175,1507,963,4323,4019,3310,"1982",33,1,"manufacturing",0.639017916390179,1982,7.3178761986265,5.16478597392351,8.2987883944492
"PL16283",2000,140,2560,1297,4718,6454,3310,"1982",33,1,"manufacturing",0.506640625,1982,7.84776253747361,4.9416424226093,8.77245537261191
"PL16283",1999,144,1560,1141,3637,3877,3310,"1982",33,1,"manufacturing",0.731410256410256,1982,7.35244110024358,4.969813299576,8.26281693767093
"PL16285",1997,74,2196,569,14999,3497,4521,"1992",45,1,"manufacturing",0.259107468123862,1992,7.69439280262942,4.30406509320417,8.15966073706338
"PL16285",1998,102,2082,721,16164,3873,4521,"1992",45,1,"manufacturing",0.346301633045149,1992,7.64108424917491,4.62497281328427,8.26178467951475
"PL16285",1999,104,2786,1180,16355,3011,4521,"1992",45,1,"manufacturing",0.423546302943288,1992,7.93236215433975,4.64439089914137,8.01002752848173
"PL16285",2000,100,1374,896,10000,4049,4521,"1992",45,1,"manufacturing",0.652110625909753,1992,7.22548147278229,4.60517018598809,8.30622521603216
"PL1630",1999,100,1948,628,9820,3557,6025,"1989",60,2,"services",0.322381930184805,1989,7.57455848420248,4.60517018598809,8.17667277194846
"PL1630",2000,112,1778,672,9653,3381,6025,"1989",60,2,"services",0.377952755905512,1989,7.48324441607385,4.71849887129509,8.12592680270789
"PL1630",2001,112,2241,839,12726,3932,6025,"1989",60,2,"services",0.374386434627398,1989,7.71467747380093,4.71849887129509,8.27690348126706
"PL16303",2000,20,681,204,6695,3046,5170,"1991",51,2,"services",0.299559471365639,1991,6.52356230614951,2.99573227355399,8.02158453345511
"PL16303",1997,20,908,201,7655,3926,5170,"1991",51,2,"services",0.22136563876652,1991,6.81124437860129,2.99573227355399,8.27537637483641
"PL16303",2001,20,647,217,5287,2725,5170,"1991",51,2,"services",0.335394126738794,1991,6.4723462945009,2.99573227355399,7.91022370709734
"PL16303",1999,19,550,206,5558,2755,5170,"1991",51,2,"services",0.374545454545455,1991,6.30991827822652,2.94443897916644,7.92117272158701
"PL16304",1999,85,1594,545,3787,3396,6025,"1991",60,2,"services",0.341907151819322,1991,7.37400185935016,4.44265125649032,8.13035354743124
"PL16306",1999,32,341,309,1127,354,4533,"1989",45,1,"manufacturing",0.906158357771261,1989,5.83188247728352,3.46573590279973,5.86929691313377
"PL16306",1997,22,206,173,729,196,4533,"1989",45,1,"manufacturing",0.839805825242718,1989,5.32787616878958,3.09104245335832,5.27811465923052
"PL16306",2000,32,323,300,1020,431,4533,"1989",45,1,"manufacturing",0.928792569659443,1989,5.77765232322266,3.46573590279973,6.06610809010375
"PL16315",1996,147,664,619,3917,967,4521,"1990",45,1,"manufacturing",0.932228915662651,1990,6.49828214947643,4.99043258677874,6.87419849545329
"PL16315",1997,150,965,610,3297,1408,4521,"1990",45,1,"manufacturing",0.632124352331606,1990,6.87212810133899,5.01063529409626,7.24992553671799
"PL16315",1998,145,1378,672,5046,1242,4521,"1990",45,1,"manufacturing",0.48766328011611,1990,7.2283884515736,4.97673374242057,7.12447826249342
"PL16315",1999,124,762,644,3045,2174,4521,"1990",45,1,"manufacturing",0.845144356955381,1990,6.63594655568665,4.82028156560504,7.68432406768116
"PL16321",1998,163,4623,1516,10038,4415,6025,"1993",60,2,"services",0.327925589444084,1993,8.43879912398823,5.09375020080676,8.39276311303806
"PL16321",2001,197,4547,2141,9256,8213,6025,"1993",60,2,"services",0.470859907631405,1993,8.42222295382501,5.28320372873799,9.01347354374019
"PL16321",1997,132,3043,1077,11956,3259,6025,"1993",60,2,"services",0.353927045678607,1993,8.02059914989697,4.88280192258637,8.08917567883756
"PL16321",1999,197,6023,1844,11106,5968,6025,"1993",60,2,"services",0.306159721069235,1993,8.70334075304372,5.28320372873799,8.6941671418836
"PL16326",1999,312,1823,1480,4788,1782,2513,"1992",25,1,"manufacturing",0.811848601206802,1992,7.50823877467866,5.74300318780948,7.48549160803075
"PL16326",1997,300,2070,1323,5782,1849,2513,"1992",25,1,"manufacturing",0.639130434782609,1992,7.63530388625941,5.7037824746562,7.52240023138712
"PL16326",2000,296,1773,1538,4611,1679,2513,"1992",25,1,"manufacturing",0.867456288776086,1992,7.48042830607421,5.69035945432406,7.42595365707754
"PL16331",1999,18,110,74,943,534,5153,"1995",51,2,"services",0.672727272727273,1995,4.70048036579242,2.89037175789616,6.2803958389602
"PL16338",1999,33,420,295,4914,1964,5170,"1988",51,2,"services",0.702380952380952,1988,6.04025471127741,3.49650756146648,7.58273848891441
"PL16342",1998,124,688,464,5595,1649,5166,"",51,2,"services",0.674418604651163,NA,6.53378883793334,4.82028156560504,7.4079243225596
"PL16342",1999,107,684,486,4507,1456,5166,"",51,2,"services",0.710526315789474,NA,6.52795791762255,4.67282883446191,7.28344822875663
"PL16342",2000,107,690,494,4262,1452,5166,"",51,2,"services",0.715942028985507,NA,6.5366915975913,4.67282883446191,7.28069719538474
"PL16352",2000,221,1748,1093,9537,6329,5244,"1992",52,2,"services",0.625286041189931,1992,7.46622755621548,5.39816270151775,8.7528975247753
"PL16352",1998,202,1936,839,10680,3725,5244,"1992",52,2,"services",0.433367768595041,1992,7.56837926783652,5.30826769740121,8.22282213081366
"PL16352",1999,223,1315,934,8557,6528,5244,"1992",52,2,"services",0.710266159695818,1992,7.18159194461187,5.40717177146012,8.78385589664394
"PL16352",1997,202,1887,744,10785,2978,5244,"1992",52,2,"services",0.394276629570747,1992,7.54274354536855,5.30826769740121,7.99900721324395
"PL16357",2001,87,3412,1924,5780,4422,3330,"1988",33,1,"manufacturing",0.563892145369285,1988,8.13505390861157,4.46590811865458,8.39434736141739
"PL16357",2000,87,2444,1710,4533,3704,3330,"1988",33,1,"manufacturing",0.699672667757774,1988,7.80139132029149,4.46590811865458,8.21716859576607
"PL16358",2000,214,2405,2029,6073,4232,3120,"1992",31,1,"manufacturing",0.843659043659044,1992,7.78530518253986,5.36597601502185,8.35042997353814
"PL16358",1999,211,2738,1771,9603,7005,3120,"1992",31,1,"manufacturing",0.64682249817385,1992,7.91498300584839,5.35185813347607,8.85437945877111
"PL16362",2000,103,1546,1025,5717,2711,3120,"1991",31,1,"manufacturing",0.663001293661061,1991,7.34342622914737,4.63472898822964,7.90507284949867
"PL16362",1999,103,1205,865,3503,1408,3120,"1991",31,1,"manufacturing",0.717842323651452,1991,7.09423484592476,4.63472898822964,7.24992553671799
"PL16364",1996,553,3224,2528,13636,4418,4533,"1990",45,1,"manufacturing",0.784119106699752,1990,8.07837810362652,6.31535800152233,8.39344238398006
"PL16364",1998,545,3253,2702,13495,5430,4533,"1990",45,1,"manufacturing",0.830617891177375,1990,8.08733292647335,6.30078579466324,8.59969441292798
"PL16364",1999,448,1517,2507,8170,4070,4533,"1990",45,1,"manufacturing",1.65260382333553,1990,7.32448997934853,6.10479323241498,8.31139827843664
"PL16365",2000,109,1637,965,16290,12804,2851,"1993",28,1,"manufacturing",0.589492974954185,1993,7.40062057737113,4.69134788222914,9.45751290108975
"PL16365",1998,119,2182,793,14370,7050,2851,"1993",28,1,"manufacturing",0.363428047662695,1993,7.68799716639302,4.77912349311153,8.86078289580631
"PL16365",1999,125,2336,911,19297,17378,2851,"1993",28,1,"manufacturing",0.389982876712329,1993,7.75619534394812,4.8283137373023,9.76296031739915
"PL16373",1999,59,181,201,414,183,4524,"1994",45,1,"manufacturing",1.11049723756906,1994,5.19849703126583,4.07753744390572,5.20948615284142
"PL16373",1997,86,408,284,1315,310,4524,"1994",45,1,"manufacturing",0.696078431372549,1994,6.01126717440416,4.45434729625351,5.73657229747919
"PL16375",1996,1155,22949,6299,39938,170188,4100,"1901",41,1,"manufacturing",0.27447819077084,1901,10.0410296415546,7.05185562295589,12.0446589873479
"PL16375",1998,1140,22757,7412,43942,161464,4100,"1901",41,1,"manufacturing",0.325701981807795,1901,10.0326280693592,7.03878354138854,11.99203748658
"PL16375",1999,1154,21855,8568,43724,150040,4100,"1901",41,1,"manufacturing",0.3920384351407,1901,9.99218500729742,7.05098944706805,11.9186572041958
"PL16375",2000,1144,26672,9410,46264,151072,4100,"1901",41,1,"manufacturing",0.352804439112178,1901,10.1913696049906,7.04228617193974,11.925511823346
"PL16375",1997,1144,21254,6331,39693,145356,4100,"1901",41,1,"manufacturing",0.297873341488661,1901,9.96430039193264,7.04228617193974,11.8869411848048
"PL16376",1999,136,1529,845,2417,8344,4100,"1992",41,1,"manufacturing",0.552648790058862,1992,7.33236920592906,4.91265488573605,9.02929799668061
"PL16376",1997,141,1335,653,2427,8539,4100,"1992",41,1,"manufacturing",0.489138576779026,1992,7.19668657083435,4.94875989037817,9.05239918390761
"PL16376",1998,135,1685,725,2485,9476,4100,"1992",41,1,"manufacturing",0.43026706231454,1992,7.42952084278646,4.90527477843843,9.15651756527868
"PL16380",2000,140,2649,1026,2946,13142,2960,"1922",29,1,"manufacturing",0.387315968289921,1922,7.88193748927207,4.9416424226093,9.48356848745781
"PL16380",1999,209,1987,1115,4278,12519,2960,"1922",29,1,"manufacturing",0.561147458480121,1922,7.59438124255182,5.34233425196481,9.43500276925966
"PL16381",1999,167,898,631,3110,1762,2661,"1991",26,1,"manufacturing",0.702672605790646,1991,6.8001700683022,5.11799381241676,7.47420480649612
"PL16383",1999,206,4073,2402,12154,4707,7420,"",74,2,"services",0.589737294377609,NA,8.31213510764841,5.32787616878958,8.45680604140114
"PL16383",1997,223,2418,1694,8879,4887,7420,"",74,2,"services",0.700578990901571,NA,7.79069603117474,5.40717177146012,8.49433389727015
"PL16383",2001,196,3553,2567,6978,3611,7420,"",74,2,"services",0.722488038277512,NA,8.17554759602103,5.27811465923052,8.19174002127746
"PL16384",1999,90,177,418,1996,1196,2521,"1992",25,1,"manufacturing",2.36158192090396,1992,5.17614973257383,4.49980967033027,7.08673793451058
"PL16384",1998,140,188,569,4125,2572,2521,"1992",25,1,"manufacturing",3.02659574468085,1992,5.23644196282995,4.9416424226093,7.85243908535751
"PL16384",1997,170,549,376,4495,3313,2521,"1992",25,1,"manufacturing",0.68488160291439,1992,6.30809844150953,5.13579843705026,8.1056094022999
"PL16386",2001,57,2074,818,9254,4456,5170,"1988",51,2,"services",0.394406943105111,1988,7.63723438878947,4.04305126783455,8.40200678160712
"PL16386",2000,57,2089,616,9647,7964,5170,"1988",51,2,"services",0.294877932024892,1988,7.64444076155657,4.04305126783455,8.98268666518409
"PL16386",1997,38,663,222,6414,2365,5170,"1988",51,2,"services",0.334841628959276,1988,6.49677499018586,3.63758615972639,7.76853330092603
"PL16386",1999,52,756,490,4801,3030,5170,"1988",51,2,"services",0.648148148148148,1988,6.62804137617953,3.95124371858143,8.01631789850341
